Smiles,pIC50_calc,Molecule ChEMBL ID,Molecule Name,MW,LogP,HBD,HBA,QED
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccccn2)CC1,8.698970004336019,CHEMBL3973424,,419.4640000000002,3.169080000000002,2.0,7.0,0.6345446808304667
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cccnc2)CC1,8.221848749616356,CHEMBL3899162,,419.4640000000002,3.169080000000002,2.0,7.0,0.6345446808304667
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cccnc2F)CC1,9.221848749616356,CHEMBL3895272,,437.4540000000002,3.308180000000002,2.0,7.0,0.5723370705962973
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccnc3ccccc23)CC1,6.311580177997289,CHEMBL3896341,,469.5240000000003,4.322280000000004,2.0,7.0,0.43481493661782
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccncc2)CC1,7.107905397309519,CHEMBL3892955,,419.4640000000002,3.169080000000002,2.0,7.0,0.6345446808304667
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccncn2)CC1,8.301029995663981,CHEMBL3889909,,420.4520000000002,2.5640800000000006,2.0,8.0,0.6275306171719475
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc(C#N)c2)CC1,7.698970004336019,CHEMBL3948069,,444.4740000000003,3.040760000000001,2.0,8.0,0.5960551028615771
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc(C(F)(F)F)c2)CC1,7.267606240177032,CHEMBL3896471,,487.4610000000002,4.187880000000003,2.0,7.0,0.5045008595390618
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc(F)c2)CC1,8.397940008672037,CHEMBL3905278,,437.4540000000002,3.308180000000002,2.0,7.0,0.6118239691018257
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc3ccccc23)CC1,6.382999658879101,CHEMBL3967557,,469.5240000000003,4.322280000000004,2.0,7.0,0.43481493661782
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncnc2)CC1,8.698970004336019,CHEMBL3932352,,420.4520000000002,2.5640800000000006,2.0,8.0,0.6275306171719475
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCS(=O)(=O)CC1,6.089909454405932,CHEMBL3934229,,391.4280000000002,1.6822800000000002,2.0,7.0,0.7972043756773597
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCSCC1,6.94692155651658,CHEMBL3892372,,359.4300000000002,3.000680000000002,2.0,6.0,0.8552712786184135
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCCCC1,7.036212172654444,CHEMBL3967827,,323.40000000000026,3.298680000000002,2.0,5.0,0.8819060947721035
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)/C=C/c2cccnc2)CC1,6.801342913045577,CHEMBL3948843,,455.52200000000033,3.065380000000002,2.0,7.0,0.526753176097174
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)C2CC2)CC1,7.795880017344075,CHEMBL3907706,,392.4630000000004,2.3669800000000008,2.0,6.0,0.7825552565435862
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)C2CCCCC2)CC1,7.356547323513812,CHEMBL3909103,,434.5440000000005,3.537280000000002,2.0,6.0,0.7211037331664801
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)C2CCCO2)CC1,6.97061622231479,CHEMBL3893763,,422.4890000000004,2.13598,2.0,7.0,0.7343668429310614
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)CN2CCCC2=O)CC1,6.7121982700697735,CHEMBL3925830,,449.5150000000005,1.57938,2.0,7.0,0.6582831120818115
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)CO)CC1,6.605548319173784,CHEMBL3928955,,382.4240000000003,0.94928,3.0,7.0,0.6800578037692878
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)Nc2ccc(C#N)cc2)CC1,8.221848749616356,CHEMBL3916587,,468.5210000000004,3.5341600000000017,3.0,7.0,0.5029165711834259
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OC2CCCC2)CC1,7.301029995663981,CHEMBL3961164,,436.5160000000005,3.5095800000000024,2.0,7.0,0.7134829442157418
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OC2CCCCC2)CC1,6.497572880015567,CHEMBL3952618,,450.5430000000005,3.899680000000004,2.0,7.0,0.6872405305458025
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OC2CCOC2)CC1,7.397940008672037,CHEMBL3962407,,438.48800000000045,2.355880000000001,2.0,8.0,0.7064775252436832
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OC2CCOCC2)CC1,6.987162775294828,CHEMBL3908726,,452.5150000000005,2.745980000000001,2.0,8.0,0.6876960373517467
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OC2Cc3ccccc3C2)CC1,7.080921907623926,CHEMBL3976529,,484.56000000000046,3.7343800000000034,2.0,7.0,0.5489430516884656
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCCN2CCOCC2)CC1,6.473660722610156,CHEMBL3922412,,481.5570000000006,1.89918,2.0,9.0,0.5828709861771476
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2cccc(F)c2)CC1,7.055517327849832,CHEMBL3955861,,476.5120000000004,3.9062800000000033,2.0,7.0,0.5324963586900028
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2ccccc2)CC1,7.070581074285707,CHEMBL3920087,,458.5220000000004,3.7671800000000033,2.0,7.0,0.5549938289474886
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2ccccc2F)CC1,7.397940008672037,CHEMBL3947243,,476.5120000000004,3.9062800000000033,2.0,7.0,0.5324963586900028
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2ccccn2)CC1,6.806875401645538,CHEMBL3979073,,459.5100000000004,3.162180000000002,2.0,8.0,0.5530392991586903
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2cccnc2)CC1,7.42021640338319,CHEMBL3917676,,459.5100000000004,3.162180000000002,2.0,8.0,0.5530392991586903
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCc2ccncc2)CC1,7.236572006437063,CHEMBL3893183,,459.5100000000004,3.162180000000002,2.0,8.0,0.5530392991586903
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cc3ccccc3[nH]2)CC1,6.7544873321858505,CHEMBL3938961,,467.5330000000004,3.752080000000003,3.0,6.0,0.3971560372346846
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccc(Cl)cc2)CC1,6.735182176990463,CHEMBL3969761,,462.9410000000004,3.9241800000000033,2.0,6.0,0.5752366517801505
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccc3ccccc3n2)CC1,6.779891911959945,CHEMBL3892346,,479.5440000000004,3.8189800000000034,2.0,7.0,0.4323880058356819
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cccc(Cl)c2)CC1,7.200659450546418,CHEMBL3962864,,462.9410000000004,3.9241800000000033,2.0,6.0,0.5752366517801505
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cccc3ccccc23)CC1,6.455931955649724,CHEMBL3941235,,478.5560000000004,4.423980000000005,2.0,6.0,0.4253154305985785
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccccc2)CC1,7.026872146400302,CHEMBL3918038,,428.4960000000003,3.270780000000002,2.0,6.0,0.6248517447930065
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccccc2Cl)CC1,6.939302159646388,CHEMBL3940215,,462.9410000000004,3.9241800000000033,2.0,6.0,0.5752366517801505
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccccn2)CC1,6.429457060118103,CHEMBL3930514,,429.4840000000003,2.6657800000000016,2.0,7.0,0.6195154248181673
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cccnc2)CC1,6.718966632752273,CHEMBL3921761,,429.4840000000003,2.6657800000000016,2.0,7.0,0.6195154248181673
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cccs2)CC1,8.096910013008056,CHEMBL3940586,,434.5250000000003,3.3322800000000026,2.0,7.0,0.6170621450048815
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccncc2)CC1,6.497572880015567,CHEMBL3954615,,429.4840000000003,2.6657800000000016,2.0,7.0,0.6195154248181673
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccsc2)CC1,7.455931955649724,CHEMBL3953465,,434.5250000000003,3.3322800000000026,2.0,7.0,0.6170621450048815
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cnccn2)CC1,6.548213564475709,CHEMBL3903567,,430.4720000000003,2.0607800000000003,2.0,8.0,0.6091149009881291
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C/C=C/c2ccccc2)CC1,6.681936665037238,CHEMBL3935566,,440.55100000000033,4.143780000000004,2.0,6.0,0.548235836530796
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(CC#Cc2ccccc2)CC1,6.126679398184601,CHEMBL3931808,,438.5350000000004,3.4820800000000025,2.0,6.0,0.574138403154705
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(CC2CCCCC2)CC1,6.496209316942819,CHEMBL3978395,,420.5610000000005,4.010680000000003,2.0,6.0,0.7048378726698576
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2c(Cl)cccc2Cl)CC1,6.649751981665837,CHEMBL3957645,,483.4030000000004,4.9373800000000045,2.0,6.0,0.4961653871053814
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2c(F)ccc(F)c2F)CC1,7.958607314841775,CHEMBL3909340,,468.4830000000004,4.047880000000004,2.0,6.0,0.5099173745979642
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2c(F)cccc2F)CC1,7.886056647693163,CHEMBL3954853,,450.49300000000034,3.908780000000004,2.0,6.0,0.5685906117695414
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cc3ccccc3o2)CC1,6.978810700930062,CHEMBL3918263,,454.5340000000004,4.3767800000000046,2.0,7.0,0.4285167009058148
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(C#N)cc2)CC1,6.614393726401688,CHEMBL3940150,,439.5230000000004,3.5022600000000024,2.0,7.0,0.5805901263615
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,6.337242168318426,CHEMBL3911100,,482.51000000000033,4.649380000000004,2.0,6.0,0.510748370597302
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(Cl)cc2F)CC1,7.356547323513812,CHEMBL3946164,,466.9480000000003,4.423080000000004,2.0,6.0,0.5364022951979724
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc3c(c2)OCO3)CC1,7.107905397309519,CHEMBL3973983,,458.5220000000005,3.3592800000000027,2.0,8.0,0.5572172916429704
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cccc(C#N)c2)CC1,6.6307841425898575,CHEMBL3960656,,439.5230000000004,3.5022600000000024,2.0,7.0,0.5805901263615
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cccc(F)c2)CC1,7.136677139879544,CHEMBL3939054,,432.5030000000003,3.769680000000003,2.0,6.0,0.5920106588963244
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cccc(O)c2)CC1,8.221848749616356,CHEMBL3944536,,430.51200000000034,3.3361800000000024,3.0,7.0,0.5287382595858956
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cccc3ccccc23)CC1,5.88672530753565,CHEMBL3912216,,464.5730000000004,4.783780000000005,2.0,6.0,0.4098387894617073
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccccc2Cl)CC1,7.259637310505756,CHEMBL3918828,,448.9580000000003,4.283980000000004,2.0,6.0,0.5613502657088084
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cccnc2)CC1,7.958607314841775,CHEMBL3933191,,415.5010000000003,3.025580000000001,2.0,7.0,0.6132492092796952
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)C(F)(F)F)CC1,8.221848749616356,CHEMBL3901595,,456.4500000000003,2.27998,2.0,7.0,0.6849506040904922
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)C2CC2)CC1,8.522878745280337,CHEMBL3903172,,428.5180000000004,1.92258,2.0,7.0,0.6918510919060967
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)Cc2ccccc2)CC1,7.455931955649724,CHEMBL3908148,,478.5780000000004,2.9603800000000016,2.0,7.0,0.5111545899782977
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,8.698970004336019,CHEMBL3917637,,498.9960000000003,3.472680000000002,2.0,7.0,0.5118084286818287
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)c2ccccc2)CC1,9.0,CHEMBL3910522,,464.55100000000033,2.819280000000002,2.0,7.0,0.5521313615279754
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)c2ccccc2Cl)CC1,8.045757490560675,CHEMBL3979025,,498.9960000000003,3.472680000000002,2.0,7.0,0.5118084286818287
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)c2ccco2)CC1,8.698970004336019,CHEMBL3929554,,454.51200000000034,2.412280000000001,2.0,8.0,0.5569084878762421
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCOCC1,6.876148359032914,CHEMBL3974368,,325.37200000000024,2.1449800000000003,2.0,6.0,0.8757916578765353
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)NC2CCCCC2)C1,6.202040356262804,CHEMBL4108782,,421.5050000000004,2.6924800000000007,3.0,6.0,0.6603292267639307
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2cc(F)ccc2F)C1,6.801342913045577,CHEMBL4107770,,451.4370000000002,3.160480000000001,3.0,6.0,0.530232090936573
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2ccc(C#N)cc2)C1,7.67778070526608,CHEMBL4113838,,440.4670000000002,2.753960000000002,3.0,7.0,0.5356233857581225
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2ccc(F)c(Cl)c2)C1,6.554395796726403,CHEMBL4110851,,467.8920000000003,3.674780000000003,3.0,6.0,0.5089599580287324
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2ccc(F)c(F)c2)C1,6.761953896871205,CHEMBL4115252,,451.4370000000002,3.160480000000001,3.0,6.0,0.530232090936573
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2ccc(F)cc2F)C1,7.102372908709558,CHEMBL4110698,,451.4370000000002,3.160480000000001,3.0,6.0,0.530232090936573
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2cccc(F)c2)C1,7.167491087293763,CHEMBL4111876,,433.4470000000002,3.021380000000001,3.0,6.0,0.5503044474926675
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OC2CCCC2)C1,7.119186407719209,CHEMBL4109140,,408.4620000000004,2.7293800000000017,2.0,7.0,0.75669754398431
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OC2CCCCC2)C1,6.33161408331,CHEMBL4115595,,422.4890000000004,3.119480000000002,2.0,7.0,0.7364343591036144
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OC2CCOC2)C1,6.991399828238082,CHEMBL4107353,,410.4340000000004,1.5756800000000002,2.0,8.0,0.7377138881482711
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OC2CCOCC2)C1,6.58838029403677,CHEMBL4111111,,424.4610000000004,1.9657800000000003,2.0,8.0,0.7234059688233198
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCCc2cccnc2)C1,6.351639989019068,CHEMBL4113401,,459.5100000000004,2.814580000000001,2.0,8.0,0.4690519906819579
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCF)C1,7.568636235841013,CHEMBL4111807,,386.3870000000003,1.7562800000000005,2.0,7.0,0.7465427284778362
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCN2CCCC2=O)C1,5.829444941478791,CHEMBL4110362,,451.4870000000005,1.40918,2.0,8.0,0.6166560141529855
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCN2CCOCC2)C1,6.308918507877031,CHEMBL4115395,,453.5030000000005,1.1189800000000003,2.0,9.0,0.6062326963910176
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCc2cccc3ccccc23)C1,5.829444941478791,CHEMBL3951569,,494.5550000000004,4.182680000000004,2.0,7.0,0.3783659310307373
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCc2ccccc2)C1,6.092051478387727,CHEMBL3964431,,444.4950000000004,3.029480000000002,2.0,7.0,0.5499196609600603
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCc2ccccn2)C1,6.071092309756048,CHEMBL4110158,,445.4830000000004,2.424480000000001,2.0,8.0,0.5426446119496285
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCc2ccccc2)C1,6.581698708680254,CHEMBL3923856,,430.4680000000003,2.9869800000000017,2.0,7.0,0.5933521517477172
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCc2cccnc2)C1,6.567030709125595,CHEMBL4106727,,431.4560000000003,2.3819800000000013,2.0,8.0,0.5852892625994804
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCc2ccncc2)C1,6.452225294612178,CHEMBL4114423,,431.4560000000003,2.3819800000000013,2.0,8.0,0.5852892625994804
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)c2ccccn2)C1,6.266000713461613,CHEMBL4107620,,401.4300000000002,1.8855800000000005,2.0,7.0,0.6485977288753937
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(CC(F)(F)F)C1,6.060480747381382,CHEMBL4110852,,378.3580000000002,2.21248,2.0,6.0,0.802845912112744
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(S(=O)(=O)C(F)(F)F)C1,6.232844133917819,CHEMBL4107077,,428.3960000000002,1.4997800000000003,2.0,7.0,0.7161475874266627
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(S(=O)(=O)Cc2ccccc2)C1,6.283162276700476,CHEMBL3893756,,450.5240000000003,2.18018,2.0,7.0,0.5401716754314504
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(S(=O)(=O)c2ccccc2)C1,6.334419008982047,CHEMBL4114140,,436.4970000000002,2.03908,2.0,7.0,0.5820117839112771
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(S(=O)(=O)c2ccco2)C1,6.607303046740334,CHEMBL4106728,,426.45800000000025,1.6320800000000002,2.0,8.0,0.5833199871814454
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)COC1,6.617982957425132,CHEMBL4113632,,297.3180000000001,1.36478,2.0,6.0,0.8664644830086315
N#CCC1(n2cc(C(N)=O)c(Nc3cccnc3)n2)CCN(C(=O)OCC(F)(F)F)CC1,8.397940008672037,CHEMBL3984895,,451.40900000000033,2.524280000000001,2.0,8.0,0.6878731831617252
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(C4CC4)c3)n2)CCN(C(=O)OCC(F)F)CC1,6.696803942579511,CHEMBL3899737,,473.4840000000003,3.104480000000001,2.0,8.0,0.6004174406909697
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(N)CC1,6.309121265219854,CHEMBL3909605,,357.3930000000002,1.76998,3.0,7.0,0.697797271324732
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(N2CC(F)C2)CC1,7.155612172363577,CHEMBL3980737,,415.44800000000026,2.4649800000000006,2.0,7.0,0.7010659312265153
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(N2CCC(O)CC2)CC1,5.825068406471558,CHEMBL3925801,,441.5110000000004,2.267980000000001,3.0,8.0,0.5856915721894033
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(N2CCC3C=CC=CC32)CC1,7.619788758288394,CHEMBL3901464,,461.5450000000003,3.627780000000003,2.0,7.0,0.6354668103406396
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(N2CCc3ccccc32)CC1,5.825068406471558,CHEMBL3960177,,459.52900000000034,3.873980000000003,2.0,7.0,0.5412114796284454
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NC2CCCCC2)CC1,6.225160030230727,CHEMBL3909143,,439.5390000000004,3.7335800000000026,3.0,7.0,0.565223236759257
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCC(F)(F)F)CC1,5.962623952022231,CHEMBL3953754,,439.4170000000002,2.9631800000000013,3.0,7.0,0.4505064126946133
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCC(F)F)CC1,6.280668713016273,CHEMBL3905158,,421.4270000000002,2.665980000000001,3.0,7.0,0.5636063730510863
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCC2CCCCC2)CC1,6.815308569182402,CHEMBL3915696,,453.5660000000004,3.981180000000004,3.0,7.0,0.5198625641567537
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(C#N)cc2)CC1,6.070070439915412,CHEMBL3910324,,472.5280000000003,3.472760000000002,3.0,8.0,0.4255484757598396
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(Cl)cc2)CC1,7.527758663924915,CHEMBL3920570,,481.9630000000003,4.254480000000004,3.0,7.0,0.4132227533674352
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(F)cc2)CC1,7.006569364854977,CHEMBL3937127,,465.50800000000027,3.7401800000000014,3.0,7.0,0.4358761655009395
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(F)cc2F)CC1,7.680256755365707,CHEMBL3915313,,483.4980000000003,3.8792800000000014,3.0,7.0,0.4182597238519859
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(O)cc2)CC1,6.11975822410452,CHEMBL3979560,,463.5170000000003,3.306680000000002,4.0,8.0,0.375501295187283
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2cccc(C#N)c2)CC1,5.848017604542526,CHEMBL3946034,,472.5280000000003,3.472760000000002,3.0,8.0,0.4255484757598396
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2cccc(Cl)c2)CC1,6.807107520578333,CHEMBL3956020,,481.9630000000003,4.254480000000004,3.0,7.0,0.4132227533674352
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2cccc(F)c2)CC1,7.016671057899121,CHEMBL3970367,,465.50800000000027,3.7401800000000014,3.0,7.0,0.4358761655009395
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2cccc(O)c2)CC1,6.22548303427145,CHEMBL3985102,,463.5170000000003,3.306680000000002,4.0,8.0,0.375501295187283
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2)CC1,7.066856330457902,CHEMBL3895727,,447.51800000000026,3.6010800000000023,3.0,7.0,0.4537270601864738
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2C#N)CC1,5.825068406471558,CHEMBL3947161,,472.5280000000003,3.472760000000002,3.0,8.0,0.4255484757598396
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2Cl)CC1,7.369487583003801,CHEMBL3897977,,481.9630000000003,4.254480000000004,3.0,7.0,0.4132227533674352
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2F)CC1,7.605209643917787,CHEMBL3943909,,465.50800000000027,3.7401800000000014,3.0,7.0,0.4358761655009395
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2O)CC1,6.329754146925876,CHEMBL3938257,,463.5170000000003,3.306680000000002,4.0,8.0,0.375501295187283
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccn2)CC1,5.856360764725457,CHEMBL3975369,,448.50600000000026,2.996080000000002,3.0,8.0,0.4509464628530812
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2cccnc2)CC1,5.9775716288145135,CHEMBL3955899,,448.50600000000026,2.996080000000002,3.0,8.0,0.4509464628530812
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccncc2)CC1,5.998266287190999,CHEMBL3961060,,448.50600000000026,2.996080000000002,3.0,8.0,0.4509464628530812
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(Nc2cc(F)ccc2F)CC1,6.449771646944906,CHEMBL3898987,,469.4710000000002,4.201580000000003,3.0,7.0,0.4460368305185722
